2024-03-31 13:03:31.791919 | INFO | Início do processamento
2024-03-31 13:03:35.946401 | INFO | Sessão com o webdriver estabelecida com sucesso
2024-03-31 13:03:37.377610 | INFO | Leitura da planilha realizada com sucesso.
