2024-03-31 13:08:31.871177 | INFO | Início do processamento
2024-03-31 13:08:36.003828 | INFO | Sessão com o webdriver estabelecida com sucesso
2024-03-31 13:08:37.394836 | INFO | Leitura da planilha realizada com sucesso.
