2024-03-31 13:11:01.621681 | INFO | Início do processamento
2024-03-31 13:11:05.590002 | INFO | Sessão com o webdriver estabelecida com sucesso
2024-03-31 13:11:06.774203 | INFO | Leitura da planilha realizada com sucesso.
