2024-03-31 13:12:08.841777 | INFO | Início do processamento
2024-03-31 13:12:12.928663 | INFO | Sessão com o webdriver estabelecida com sucesso
2024-03-31 13:12:14.132388 | INFO | Leitura da planilha realizada com sucesso.
