2024-04-11 08:56:05.942781 | INFO | Início do processamento
2024-04-11 08:56:10.687847 | INFO | Sessão com o webdriver estabelecida com sucesso
2024-04-11 08:56:11.465348 | INFO | Leitura da planilha realizada com sucesso.
