2024-03-31 13:19:02.086173 | INFO | Início do processamento
2024-03-31 13:19:06.053747 | INFO | Sessão com o webdriver estabelecida com sucesso
2024-03-31 13:19:07.410062 | INFO | Leitura da planilha realizada com sucesso.
