2024-03-31 15:09:07.069602 | INFO | Início do processamento
2024-03-31 15:09:10.254939 | INFO | Sessão com o webdriver estabelecida com sucesso
2024-03-31 15:09:11.125046 | INFO | Leitura da planilha realizada com sucesso.
