2024-03-31 14:57:13.921733 | INFO | Início do processamento
2024-03-31 14:57:17.078660 | INFO | Sessão com o webdriver estabelecida com sucesso
2024-03-31 14:57:18.083291 | INFO | Leitura da planilha realizada com sucesso.
2024-03-31 14:57:47.622736 | INFO | Botão Start não existe
