2024-04-11 08:54:56.910470 | INFO | Início do processamento
2024-04-11 08:55:01.679577 | INFO | Sessão com o webdriver estabelecida com sucesso
2024-04-11 08:55:02.550541 | INFO | Leitura da planilha realizada com sucesso.
