2024-03-31 15:08:07.838984 | INFO | Início do processamento
2024-03-31 15:08:11.711991 | INFO | Sessão com o webdriver estabelecida com sucesso
2024-03-31 15:08:12.712351 | INFO | Leitura da planilha realizada com sucesso.
